mag_id	user_genome	classification	closest_genome_reference	closest_genome_reference_radius	closest_genome_taxonomy	closest_genome_ani	closest_genome_af	closest_placement_reference	closest_placement_radius	closest_placement_taxonomy	closest_placement_ani	closest_placement_af	pplacer_taxonomy	classification_method	note	other_related_references(genome_id,species_name,radius,ANI,AF)	msa_percent	translation_table	red_value	warnings
SAMN08777169_bin.23	SAMN08777169_bin.23	d__Archaea;p__Thermoproteota;c__Bathyarchaeia;o__Bathyarchaeales;f__DTEX01;g__B63;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Archaea;p__Thermoproteota;c__Bathyarchaeia;o__Bathyarchaeales;f__DTEX01;g__B63;s__	taxonomic classification fully defined by topology	N/A	N/A	86.15	11	0.99415	N/A
SAMN08777169_bin.30	SAMN08777169_bin.30	d__Archaea;p__Thermoproteota;c__Bathyarchaeia;o__Bathyarchaeales;f__Bathycorpusculaceae;g__PIXZ01;s__PIXZ01 sp003601605	GCA_003601605.1	95.0	d__Archaea;p__Thermoproteota;c__Bathyarchaeia;o__Bathyarchaeales;f__Bathycorpusculaceae;g__PIXZ01;s__PIXZ01 sp003601605	99.04	0.879	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	81.25	11	N/A	N/A
SAMN08777169_bin.57	SAMN08777169_bin.57	d__Archaea;p__Thermoproteota;c__Thermoprotei;o__Thermofilales;f__B9-G17;g__CAZKAY01;s__CAZKAY01 sp964550975	GCA_964550975.1	95.0	d__Archaea;p__Thermoproteota;c__Thermoprotei;o__Thermofilales;f__B9-G17;g__CAZKAY01;s__CAZKAY01 sp964550975	98.44	0.893	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	88.37	11	N/A	N/A
SAMN08777169_bin.67	SAMN08777169_bin.67	d__Archaea;p__Thermoproteota;c__Bathyarchaeia;o__Bathyarchaeales;f__Bathycorpusculaceae;g__PIYA01;s__PIYA01 sp003601785	GCA_003601785.1	95.0	d__Archaea;p__Thermoproteota;c__Bathyarchaeia;o__Bathyarchaeales;f__Bathycorpusculaceae;g__PIYA01;s__PIYA01 sp003601785	99.14	0.888	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	94.3	11	N/A	N/A
SAMN08777170_bin.9	SAMN08777170_bin.9	d__Archaea;p__Methanobacteriota_B;c__Thermococci;o__Thermococcales;f__Thermococcaceae;g__Thermococcus_A;s__Thermococcus_A sp964399725	GCA_964399725.1	95.0	d__Archaea;p__Methanobacteriota_B;c__Thermococci;o__Thermococcales;f__Thermococcaceae;g__Thermococcus_A;s__Thermococcus_A sp964399725	98.67	0.927	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	98.17	11	N/A	N/A
SAMN08777171_bin.10	SAMN08777171_bin.10	d__Archaea;p__Thermoplasmatota;c__E2;o__DHVEG-1;f__B8-G13;g__B8-G13;s__B8-G13 sp003649745	GCA_003649745.1	95.0	d__Archaea;p__Thermoplasmatota;c__E2;o__DHVEG-1;f__B8-G13;g__B8-G13;s__B8-G13 sp003649745	98.73	0.809	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	91.0	11	N/A	N/A
SAMN08777171_bin.51	SAMN08777171_bin.51	d__Archaea;p__Thermoproteota;c__Nitrososphaeria_A;o__Caldarchaeales;f__Wolframiiraptoraceae;g__Wolframiiraptor;s__Wolframiiraptor sp003660635	GCA_003660635.1	95.0	d__Archaea;p__Thermoproteota;c__Nitrososphaeria_A;o__Caldarchaeales;f__Wolframiiraptoraceae;g__Wolframiiraptor;s__Wolframiiraptor sp003660635	99.14	0.743	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	85.79	11	N/A	N/A
SAMN08777171_bin.52	SAMN08777171_bin.52	d__Archaea;p__Thermoplasmatota;c__E2;o__DHVEG-1;f__B18-G2;g__CAYUOG01;s__CAYUOG01 sp964446335	GCA_964446335.1	95.0	d__Archaea;p__Thermoplasmatota;c__E2;o__DHVEG-1;f__B18-G2;g__CAYUOG01;s__CAYUOG01 sp964446335	98.09	0.891	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	97.28	11	N/A	N/A
SAMN08777171_bin.54	SAMN08777171_bin.54	d__Archaea;p__Thermoproteota;c__Bathyarchaeia;o__Bathyarchaeales;f__B24-2;g__B24-2;s__B24-2 sp002490245	GCA_002490245.1	95.0	d__Archaea;p__Thermoproteota;c__Bathyarchaeia;o__Bathyarchaeales;f__B24-2;g__B24-2;s__B24-2 sp002490245	97.43	0.92	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	85.49	11	N/A	N/A
SAMN08777171_bin.68	SAMN08777171_bin.68	d__Archaea;p__Thermoproteota;c__Thermoprotei;o__Thermofilales;f__B20-G17;g__B20-G17;s__B20-G17 sp964522205	GCA_964522205.1	95.0	d__Archaea;p__Thermoproteota;c__Thermoprotei;o__Thermofilales;f__B20-G17;g__B20-G17;s__B20-G17 sp964522205	97.61	0.908	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	93.75	11	N/A	N/A
SAMN08777171_bin.76	SAMN08777171_bin.76	d__Archaea;p__Thermoproteota;c__Thermoprotei;o__Thermofilales;f__Thermofilaceae;g__JAGGXB01;s__JAGGXB01 sp021163245	GCA_021163245.1	95.0	d__Archaea;p__Thermoproteota;c__Thermoprotei;o__Thermofilales;f__Thermofilaceae;g__JAGGXB01;s__JAGGXB01 sp021163245	98.17	0.831	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	91.37	11	N/A	N/A
SAMN08777288_bin.85	SAMN08777288_bin.85	d__Archaea;p__Thermoproteota;c__Bathyarchaeia;o__TCS64;f__TCS64;g__RBG-16-57-9;s__RBG-16-57-9 sp964462185	GCA_964462185.1	95.0	d__Archaea;p__Thermoproteota;c__Bathyarchaeia;o__TCS64;f__TCS64;g__RBG-16-57-9;s__RBG-16-57-9 sp964462185	98.72	0.961	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	81.92	11	N/A	N/A
SAMN08777289_bin.23	SAMN08777289_bin.23	d__Archaea;p__Thermoplasmatota;c__Penumbrarchaeia;o__Penumbrarchaeales;f__Penumbrarchaeaceae;g__Penumbrarchaeum;s__Penumbrarchaeum sp002254385	GCA_002254385.1	95.0	d__Archaea;p__Thermoplasmatota;c__Penumbrarchaeia;o__Penumbrarchaeales;f__Penumbrarchaeaceae;g__Penumbrarchaeum;s__Penumbrarchaeum sp002254385	99.47	0.959	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	94.8	11	N/A	N/A
SAMN08777289_bin.32	SAMN08777289_bin.32	d__Archaea;p__Altiarchaeota;c__Altiarchaeia;o__IMC4;f__QMZM01;g__EX4484-2;s__EX4484-2 sp002254405	GCA_002254405.1	95.0	d__Archaea;p__Altiarchaeota;c__Altiarchaeia;o__IMC4;f__QMZM01;g__EX4484-2;s__EX4484-2 sp002254405	99.88	0.93	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	91.9	11	N/A	N/A
SAMN08777289_bin.94	SAMN08777289_bin.94	d__Archaea;p__Thermoproteota;c__Bathyarchaeia;o__TCS64;f__TCS64;g__RBG-16-57-9;s__RBG-16-57-9 sp937877765	GCA_965368285.1	95.0	d__Archaea;p__Thermoproteota;c__Bathyarchaeia;o__TCS64;f__TCS64;g__RBG-16-57-9;s__RBG-16-57-9 sp937877765	99.56	0.802	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	80.18	11	N/A	N/A
SAMN08777292_bin.25	SAMN08777292_bin.25	d__Archaea;p__Thermoproteota;c__Bathyarchaeia;o__Bathyarchaeales;f__CAZOCN01;g__CAZOCN01;s__CAZOCN01 sp964578315	GCA_964578315.1	95.0	d__Archaea;p__Thermoproteota;c__Bathyarchaeia;o__Bathyarchaeales;f__CAZOCN01;g__CAZOCN01;s__CAZOCN01 sp964578315	99.23	0.88	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	66.79	11	N/A	N/A
SAMN08777292_bin.29	SAMN08777292_bin.29	d__Archaea;p__Thermoproteota;c__Thermoprotei;o__Thermofilales;f__JAPDKD01;g__JAPDKD01;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Archaea;p__Thermoproteota;c__Thermoprotei;o__Thermofilales;f__JAPDKD01;g__;s__	taxonomic novelty determined using RED	N/A	N/A	79.38	11	0.98473	N/A
SAMN08777528_bin.20	SAMN08777528_bin.20	d__Archaea;p__Thermoproteota;c__Bathyarchaeia;o__Bathyarchaeales;f__DTEX01;g__B63;s__B63 sp003601725	GCA_003601725.1	95.0	d__Archaea;p__Thermoproteota;c__Bathyarchaeia;o__Bathyarchaeales;f__DTEX01;g__B63;s__B63 sp003601725	98.88	0.85	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	73.43	11	N/A	N/A
SAMN08777528_bin.7	SAMN08777528_bin.7	d__Archaea;p__Thermoproteota;c__Methanomethylicia;o__Culexarchaeales;f__B10-G16;g__Culexmicrobium_B;s__Culexmicrobium_B thermophilum	GCA_025061095.1	95.0	d__Archaea;p__Thermoproteota;c__Methanomethylicia;o__Culexarchaeales;f__B10-G16;g__Culexmicrobium_B;s__Culexmicrobium_B thermophilum	99.61	0.932	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	98.65	11	N/A	N/A
SAMN08777529_bin.19	SAMN08777529_bin.19	d__Archaea;p__Thermoproteota;c__CAYNNH01;o__CAYNNH01;f__CAYNNH01;g__CAYNNH01;s__CAYNNH01 sp964398605	GCA_964398605.1	95.0	d__Archaea;p__Thermoproteota;c__CAYNNH01;o__CAYNNH01;f__CAYNNH01;g__CAYNNH01;s__CAYNNH01 sp964398605	99.88	0.973	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	89.27	11	N/A	N/A
SAMN08777529_bin.28	SAMN08777529_bin.28	d__Archaea;p__Thermoproteota;c__Bathyarchaeia;o__EX4484-135;f__EX4484-135;g__EX4484-135;s__EX4484-135 sp964399385	GCA_964399385.1	95.0	d__Archaea;p__Thermoproteota;c__Bathyarchaeia;o__EX4484-135;f__EX4484-135;g__EX4484-135;s__EX4484-135 sp964399385	99.43	0.893	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	82.76	11	N/A	N/A
SAMN08777529_bin.32	SAMN08777529_bin.32	d__Archaea;p__Halobacteriota;c__Archaeoglobi;o__Archaeoglobales;f__Archaeoglobaceae;g__Archaeoglobus;s__Archaeoglobus sp029259455	GCA_029259455.1	95.0	d__Archaea;p__Halobacteriota;c__Archaeoglobi;o__Archaeoglobales;f__Archaeoglobaceae;g__Archaeoglobus;s__Archaeoglobus sp029259455	99.51	0.863	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	93.02	11	N/A	N/A
SAMN08777530_bin.8	SAMN08777530_bin.8	d__Archaea;p__Thermoproteota;c__Thermoprotei_A;o__Sulfolobales;f__Desulfurococcaceae;g__CAZHDB01;s__CAZHDB01 sp964542295	GCA_964542295.1	95.0	d__Archaea;p__Thermoproteota;c__Thermoprotei_A;o__Sulfolobales;f__Desulfurococcaceae;g__CAZHDB01;s__CAZHDB01 sp964542295	99.08	0.94	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	91.37	11	N/A	N/A
SAMN08779077_bin.29	SAMN08779077_bin.29	d__Archaea;p__Thermoproteota;c__Bathyarchaeia;o__Bathyarchaeales;f__UBA233;g__UBA233;s__UBA233 sp003661945	GCA_003661945.1	95.0	d__Archaea;p__Thermoproteota;c__Bathyarchaeia;o__Bathyarchaeales;f__UBA233;g__UBA233;s__UBA233 sp003661945	99.0	0.85	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	96.27	11	N/A	N/A
SAMN08779077_bin.38	SAMN08779077_bin.38	d__Archaea;p__Methanobacteriota_B;c__Thermococci;o__Thermococcales;f__Thermococcaceae;g__Palaeococcus;s__Palaeococcus sp003663695	GCA_003663695.1	95.0	d__Archaea;p__Methanobacteriota_B;c__Thermococci;o__Thermococcales;f__Thermococcaceae;g__Palaeococcus;s__Palaeococcus sp003663695	99.32	0.86	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	97.05	11	N/A	N/A
SAMN08779079_bin.13	SAMN08779079_bin.13	d__Archaea;p__Thermoproteota;c__Thermoprotei;o__Thermofilales;f__B15-G2;g__B15-G2;s__B15-G2 sp965367815	GCA_965367815.1	95.0	d__Archaea;p__Thermoproteota;c__Thermoprotei;o__Thermofilales;f__B15-G2;g__B15-G2;s__B15-G2 sp965367815	97.9	0.875	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	94.21	11	N/A	N/A
SAMN08779079_bin.18	SAMN08779079_bin.18	d__Archaea;p__Thermoplasmatota;c__Thermoplasmata;o__Thermoplasmatales;f__CAYVVU01;g__CAYVVU01;s__CAYVVU01 sp964455305	GCA_964455305.1	95.0	d__Archaea;p__Thermoplasmatota;c__Thermoplasmata;o__Thermoplasmatales;f__CAYVVU01;g__CAYVVU01;s__CAYVVU01 sp964455305	97.8	0.777	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	94.39	11	N/A	N/A
SAMN08779079_bin.22	SAMN08779079_bin.22	d__Archaea;p__Thermoproteota;c__Thermoprotei_A;o__Sulfolobales;f__Desulfurococcaceae;g__CAYZRH01;s__CAYZRH01 sp964480805	GCA_964480805.1	95.0	d__Archaea;p__Thermoproteota;c__Thermoprotei_A;o__Sulfolobales;f__Desulfurococcaceae;g__CAYZRH01;s__CAYZRH01 sp964480805	99.94	0.971	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	97.25	11	N/A	N/A
SAMN08779079_bin.26	SAMN08779079_bin.26	d__Archaea;p__Thermoproteota;c__Bathyarchaeia;o__EX4484-135;f__EX4484-135;g__EX4484-135;s__EX4484-135 sp011040545	GCA_011040545.1	95.0	d__Archaea;p__Thermoproteota;c__Bathyarchaeia;o__EX4484-135;f__EX4484-135;g__EX4484-135;s__EX4484-135 sp011040545	98.23	0.927	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	94.69	11	N/A	N/A
SAMN08779079_bin.3	SAMN08779079_bin.3	d__Archaea;p__Halobacteriota;c__Archaeoglobi;o__Archaeoglobales;f__Archaeoglobaceae;g__Archaeoglobus_B;s__Archaeoglobus_B sp964554855	GCA_964554855.1	95.0	d__Archaea;p__Halobacteriota;c__Archaeoglobi;o__Archaeoglobales;f__Archaeoglobaceae;g__Archaeoglobus_B;s__Archaeoglobus_B sp964554855	99.76	0.949	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	94.25	11	N/A	N/A
SAMN08779079_bin.30	SAMN08779079_bin.30	d__Archaea;p__Thermoproteota;c__Thermoprotei;o__Thermofilales;f__CAYSTQ01;g__CAZCFI01;s__CAZCFI01 sp964497915	GCA_964497915.1	95.0	d__Archaea;p__Thermoproteota;c__Thermoprotei;o__Thermofilales;f__CAYSTQ01;g__CAZCFI01;s__CAZCFI01 sp964497915	99.85	0.913	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	92.88	11	N/A	N/A
SAMN08779079_bin.37	SAMN08779079_bin.37	d__Archaea;p__Thermoproteota;c__Thermoprotei;o__Thermofilales;f__EX4484-15;g__EX4484-15;s__EX4484-15 sp002254595	GCA_002254595.1	95.0	d__Archaea;p__Thermoproteota;c__Thermoprotei;o__Thermofilales;f__EX4484-15;g__EX4484-15;s__EX4484-15 sp002254595	99.86	0.924	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	95.17	11	N/A	N/A
SAMN08779079_bin.7	SAMN08779079_bin.7	d__Archaea;p__Thermoproteota;c__Bathyarchaeia;o__EX4484-135;f__EX4484-135;g__EX4484-135;s__EX4484-135 sp964585495	GCA_964585495.1	95.0	d__Archaea;p__Thermoproteota;c__Bathyarchaeia;o__EX4484-135;f__EX4484-135;g__EX4484-135;s__EX4484-135 sp964585495	99.65	0.902	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	84.82	11	N/A	N/A
SAMN08779080_bin.17	SAMN08779080_bin.17	d__Archaea;p__Asgardarchaeota;c__Baldrarchaeia;o__Baldrarchaeales;f__DXJG01;g__DXJG01;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Archaea;p__Asgardarchaeota;c__Baldrarchaeia;o__Baldrarchaeales;f__DXJG01;g__DXJG01;s__	taxonomic classification fully defined by topology	N/A	N/A	71.34	11	0.98786	N/A
SAMN08779080_bin.62	SAMN08779080_bin.62	d__Archaea;p__Halobacteriota;c__Methanosarcinia;o__Methanosarcinales;f__Methanogasteraceae;g__Methanogaster_C;s__Methanogaster_C sp021159385	GCA_021159385.1	95.0	d__Archaea;p__Halobacteriota;c__Methanosarcinia;o__Methanosarcinales;f__Methanogasteraceae;g__Methanogaster_C;s__Methanogaster_C sp021159385	98.19	0.792	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	90.68	11	N/A	N/A
SAMN08779102_bin.29	SAMN08779102_bin.29	d__Archaea;p__Thermoplasmatota;c__E2;o__UBA202;f__JdFR-43;g__JdFR-43;s__JdFR-43 sp964612535	GCA_964612535.1	95.0	d__Archaea;p__Thermoplasmatota;c__E2;o__UBA202;f__JdFR-43;g__JdFR-43;s__JdFR-43 sp964612535	99.16	0.9	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	96.13	11	N/A	N/A
SAMN08779102_bin.44	SAMN08779102_bin.44	d__Archaea;p__Thermoproteota;c__Nitrososphaeria_A;o__Caldarchaeales;f__Wolframiiraptoraceae;g__Wolframiiraptor;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Archaea;p__Thermoproteota;c__Nitrososphaeria_A;o__Caldarchaeales;f__Wolframiiraptoraceae;g__Wolframiiraptor;s__	taxonomic classification fully defined by topology	N/A	N/A	91.3	11	0.94666	N/A
SAMN08779102_bin.7	SAMN08779102_bin.7	d__Archaea;p__Thermoproteota;c__Bathyarchaeia;o__Bathyarchaeales;f__B24-2;g__B24-2;s__B24-2 sp002490245	GCA_002490245.1	95.0	d__Archaea;p__Thermoproteota;c__Bathyarchaeia;o__Bathyarchaeales;f__B24-2;g__B24-2;s__B24-2 sp002490245	96.99	0.82	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	87.21	11	N/A	N/A
SAMN08779105_bin.1	SAMN08779105_bin.1	d__Archaea;p__Thermoproteota;c__Bathyarchaeia;o__Bathyarchaeales;f__WUQV01;g__AUK093;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Archaea;p__Thermoproteota;c__Bathyarchaeia;o__Bathyarchaeales;f__WUQV01;g__;s__	taxonomic novelty determined using RED	N/A	N/A	92.68	11	0.98407	N/A
SAMN08779105_bin.13	SAMN08779105_bin.13	d__Archaea;p__Thermoproteota;c__Thermoprotei_A;o__Sulfolobales;f__NBVN01;g__B83-G16;s__B83-G16 sp021158735	GCA_021158735.1	95.0	d__Archaea;p__Thermoproteota;c__Thermoprotei_A;o__Sulfolobales;f__NBVN01;g__B83-G16;s__B83-G16 sp021158735	98.47	0.824	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	82.6	11	N/A	N/A
SAMN08779106_bin.41	SAMN08779106_bin.41	d__Archaea;p__Thermoproteota;c__Thermoprotei;o__Thermofilales;f__B69-G16;g__B69-G16;s__B69-G16 sp003649235	GCA_003649235.1	95.0	d__Archaea;p__Thermoproteota;c__Thermoprotei;o__Thermofilales;f__B69-G16;g__B69-G16;s__B69-G16 sp003649235	99.79	0.799	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	96.89	11	N/A	N/A
SAMN08779106_bin.5	SAMN08779106_bin.5	d__Archaea;p__Halobacteriota;c__Archaeoglobi;o__Archaeoglobales;f__Archaeoglobaceae;g__Archaeoglobus_A;s__Archaeoglobus_A sp003662985	GCA_965613355.1	95.0	d__Archaea;p__Halobacteriota;c__Archaeoglobi;o__Archaeoglobales;f__Archaeoglobaceae;g__Archaeoglobus_A;s__Archaeoglobus_A sp003662985	98.65	0.846	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	99.06	11	N/A	N/A
SAMN08779106_bin.6	SAMN08779106_bin.6	d__Archaea;p__Korarchaeota;c__Korarchaeia;o__Korarchaeales;f__Korarchaeaceae;g__Korarchaeum;s__Korarchaeum sp021158805	GCA_021158805.1	95.0	d__Archaea;p__Korarchaeota;c__Korarchaeia;o__Korarchaeales;f__Korarchaeaceae;g__Korarchaeum;s__Korarchaeum sp021158805	98.79	0.825	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	79.51	11	N/A	N/A
SAMN08779106_bin.60	SAMN08779106_bin.60	d__Archaea;p__Thermoproteota;c__Thermoprotei;o__QMSL01;f__B3-G16;g__JAGGXX01;s__JAGGXX01 sp021162845	GCA_021162845.1	95.0	d__Archaea;p__Thermoproteota;c__Thermoprotei;o__QMSL01;f__B3-G16;g__JAGGXX01;s__JAGGXX01 sp021162845	98.0	0.932	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	93.59	11	N/A	N/A
SAMN08779106_bin.88	SAMN08779106_bin.88	d__Archaea;p__Thermoproteota;c__Bathyarchaeia;o__Hecatellales;f__Hecatellaceae;g__B25;s__B25 sp003662305	GCA_003662305.1	95.0	d__Archaea;p__Thermoproteota;c__Bathyarchaeia;o__Hecatellales;f__Hecatellaceae;g__B25;s__B25 sp003662305	99.48	0.896	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	94.76	11	N/A	N/A
SAMN08779110_bin.15	SAMN08779110_bin.15	d__Archaea;p__Thermoproteota;c__Thermoprotei;o__Thermofilales;f__Thermofilaceae;g__CAZKLN01;s__CAZKLN01 sp964553765	GCA_964553765.1	95.0	d__Archaea;p__Thermoproteota;c__Thermoprotei;o__Thermofilales;f__Thermofilaceae;g__CAZKLN01;s__CAZKLN01 sp964553765	99.79	0.963	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	94.37	11	N/A	N/A
SAMN08779110_bin.19	SAMN08779110_bin.19	d__Archaea;p__Thermoproteota;c__Thermoprotei;o__Thermofilales;f__B69-G16;g__B69-G16;s__B69-G16 sp964501905	GCA_964501905.1	95.0	d__Archaea;p__Thermoproteota;c__Thermoprotei;o__Thermofilales;f__B69-G16;g__B69-G16;s__B69-G16 sp964501905	99.88	0.918	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	95.24	11	N/A	N/A
SAMN08779110_bin.30	SAMN08779110_bin.30	d__Archaea;p__Thermoproteota;c__Bathyarchaeia;o__Hecatellales;f__Hecatellaceae;g__CAZMUQ01;s__CAZMUQ01 sp964569845	GCA_964569845.1	95.0	d__Archaea;p__Thermoproteota;c__Bathyarchaeia;o__Hecatellales;f__Hecatellaceae;g__CAZMUQ01;s__CAZMUQ01 sp964569845	97.9	0.86	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	92.4	11	N/A	N/A
SAMN08779110_bin.37	SAMN08779110_bin.37	d__Archaea;p__Thermoproteota;c__Thermoprotei;o__Thermofilales;f__B69-G16;g__;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Archaea;p__Thermoproteota;c__Thermoprotei;o__Thermofilales;f__;g__;s__	taxonomic novelty determined using RED	N/A	N/A	69.76	11	0.74947	N/A
SAMN08779110_bin.5	SAMN08779110_bin.5	d__Archaea;p__Thermoproteota;c__Methanomethylicia;o__Culexarchaeales;f__Culexmicrobiaceae;g__CAYWZQ01;s__CAYWZQ01 sp964462875	GCA_964462875.1	95.0	d__Archaea;p__Thermoproteota;c__Methanomethylicia;o__Culexarchaeales;f__Culexmicrobiaceae;g__CAYWZQ01;s__CAYWZQ01 sp964462875	99.96	0.995	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	96.8	11	N/A	N/A
SAMN08779110_bin.54	SAMN08779110_bin.54	d__Archaea;p__Halobacteriota;c__Archaeoglobi;o__Archaeoglobales;f__Archaeoglobaceae;g__Archaeoglobus_B;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Archaea;p__Halobacteriota;c__Archaeoglobi;o__Archaeoglobales;f__Archaeoglobaceae;g__Archaeoglobus_B;s__	taxonomic classification fully defined by topology	N/A	N/A	95.63	11	0.98998	N/A
SAMN08779110_bin.56	SAMN08779110_bin.56	d__Archaea;p__Halobacteriota;c__Archaeoglobi;o__Archaeoglobales;f__Archaeoglobaceae;g__Archaeoglobus_C;s__Archaeoglobus_C sp003663055	GCA_003663055.1	95.0	d__Archaea;p__Halobacteriota;c__Archaeoglobi;o__Archaeoglobales;f__Archaeoglobaceae;g__Archaeoglobus_C;s__Archaeoglobus_C sp003663055	98.13	0.782	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	95.38	11	N/A	N/A
SAMN08779110_bin.59	SAMN08779110_bin.59	d__Archaea;p__Thermoproteota;c__Thermoprotei;o__Thermoproteales;f__Thermocladiaceae;g__CAYMHS01;s__CAYMHS01 sp964390355	GCA_964390355.1	95.0	d__Archaea;p__Thermoproteota;c__Thermoprotei;o__Thermoproteales;f__Thermocladiaceae;g__CAYMHS01;s__CAYMHS01 sp964390355	99.99	1.0	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	90.8	11	N/A	N/A
SAMN08779110_bin.75	SAMN08779110_bin.75	d__Archaea;p__Thermoproteota;c__Thermoprotei_A;o__Sulfolobales;f__WANQ01;g__CAYXRT01;s__CAYXRT01 sp964467535	GCA_964467535.1	95.0	d__Archaea;p__Thermoproteota;c__Thermoprotei_A;o__Sulfolobales;f__WANQ01;g__CAYXRT01;s__CAYXRT01 sp964467535	99.85	0.981	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	98.05	11	N/A	N/A
SAMN08779110_bin.76	SAMN08779110_bin.76	d__Archaea;p__Thermoproteota;c__Thermoprotei;o__Thermofilales;f__JAPDKD01;g__CAZFWY01;s__CAZFWY01 sp964522715	GCA_964522715.1	95.0	d__Archaea;p__Thermoproteota;c__Thermoprotei;o__Thermofilales;f__JAPDKD01;g__CAZFWY01;s__CAZFWY01 sp964522715	99.74	0.933	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	88.56	11	N/A	N/A
