mag_id	user_genome	classification	closest_genome_reference	closest_genome_reference_radius	closest_genome_taxonomy	closest_genome_ani	closest_genome_af	closest_placement_reference	closest_placement_radius	closest_placement_taxonomy	closest_placement_ani	closest_placement_af	pplacer_taxonomy	classification_method	note	other_related_references(genome_id,species_name,radius,ANI,AF)	msa_percent	translation_table	red_value	warnings
7C(CNS0876639)_bin.19	7C_CNS0876639__bin.19	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae_B;g__Castellaniella;s__Castellaniella sp034007085	GCF_034007085.1	95.0	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae_B;g__Castellaniella;s__Castellaniella sp034007085	99.76	0.956	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	95.45	11	N/A	N/A
7C(CNS0876639)_bin.21	7C_CNS0876639__bin.21	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__JAAXGF01;f__JAAXGF01;g__JAZFVR01;s__JAZFVR01 sp036447835	GCA_036447835.1	95.0	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__JAAXGF01;f__JAAXGF01;g__JAZFVR01;s__JAZFVR01 sp036447835	98.76	0.847	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	90.4	11	N/A	N/A
7C(CNS0876639)_bin.23	7C_CNS0876639__bin.23	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Sphingomonadales;f__Emcibacteraceae;g__Paremcibacter;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Sphingomonadales;f__Emcibacteraceae;g__Paremcibacter;s__	taxonomic classification fully defined by topology	classification based on placement in class-level tree	N/A	97.98	11	0.9305	N/A
7C(CNS0876639)_bin.25	7C_CNS0876639__bin.25	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Cytophagales;f__Cyclobacteriaceae;g__Algoriphagus;s__Algoriphagus ornithinivorans	GCF_900115305.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Cytophagales;f__Cyclobacteriaceae;g__Algoriphagus;s__Algoriphagus ornithinivorans	96.41	0.822	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	85.15	11	N/A	N/A
7E(CNS0876641)_bin.30	7E_CNS0876641__bin.30	d__Bacteria;p__Blakebacterota;c__Blakebacteria;o__Blakebacterales;f__Blakebacteraceae;g__JAGLTZ01;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Blakebacterota;c__Blakebacteria;o__Blakebacterales;f__Blakebacteraceae;g__JAGLTZ01;s__	taxonomic classification fully defined by topology	classification based on placement in class-level tree	N/A	81.04	11	0.97748	N/A
7E(CNS0876641)_bin.44	7E_CNS0876641__bin.44	d__Bacteria;p__Desulfobacterota;c__G020345765;o__G020345765;f__G020345765;g__G020345765;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Desulfobacterota;c__G020345765;o__G020345765;f__G020345765;g__G020345765;s__	taxonomic classification fully defined by topology	classification based on placement in class-level tree	N/A	87.9	11	0.91685	N/A
FDZ031YE10-15(OES00301251)_bin.13	FDZ031YE10-15_OES00301251__bin.13	d__Bacteria;p__Zixibacteria;c__MSB-5A5;o__GN15;f__FEB-12;g__JACZWU01;s__JACZWU01 sp022562075	GCA_022562075.1	95.0	d__Bacteria;p__Zixibacteria;c__MSB-5A5;o__GN15;f__FEB-12;g__JACZWU01;s__JACZWU01 sp022562075	97.85	0.863	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	GCA_022562075.1, s__JACZWU01 sp022562075, 95.0, 97.85, 0.863; GCA_022571845.1, s__JACZWU01 sp022571845, 95.0, 92.03, 0.76; GCA_022571985.1, s__JACZWU01 sp022571985, 95.0, 87.91, 0.535	88.98	11	N/A	N/A
FDZ031YE10-15(OES00301251)_bin.18	FDZ031YE10-15_OES00301251__bin.18	d__Bacteria;p__CAYJRR01;c__CAYJRR01;o__CAYJRR01;f__CAYJRR01;g__;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__CAYJRR01;c__CAYJRR01;o__CAYJRR01;f__CAYJRR01;g__;s__	taxonomic novelty determined using RED	classification based on placement in class-level tree	N/A	81.16	11	0.82521	N/A
FDZ031YE10-15(OES00301251)_bin.28	FDZ031YE10-15_OES00301251__bin.28	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__UBA11222;f__UBA11222;g__UBA11222;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__UBA11222;f__UBA11222;g__UBA11222;s__	taxonomic classification fully defined by topology	classification based on placement in class-level tree	N/A	88.12	11	0.94289	N/A
FDZ031YE10-15(OES00301251)_bin.34	FDZ031YE10-15_OES00301251__bin.34	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Novosphingobium;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Novosphingobium;s__	taxonomic classification fully defined by topology	classification based on placement in class-level tree	N/A	85.17	11	0.99203	N/A
FDZ031YE5-10(OES00301252)_bin.11	FDZ031YE5-10_OES00301252__bin.11	d__Bacteria;p__Chloroflexota;c__Dehalococcoidia;o__UBA2979;f__UBA2979;g__CBDDEC01;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Chloroflexota;c__Dehalococcoidia;o__UBA2979;f__UBA2979;g__CBDDEC01;s__	taxonomic novelty determined using RED	classification based on placement in class-level tree	N/A	86.13	11	0.9633	N/A
FDZ033-Bk0-2(OES00301255)_bin.50	FDZ033-Bk0-2_OES00301255__bin.50	d__Bacteria;p__Nitrospirota;c__Nitrospiria;o__Nitrospirales;f__UBA8639;g__Nitrospira_E;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Nitrospirota;c__Nitrospiria;o__Nitrospirales;f__UBA8639;g__Nitrospira_E;s__	taxonomic classification fully defined by topology	classification based on placement in class-level tree	N/A	85.05	11	0.98453	N/A
FDZ033-Bk20-22(OES00301259)_bin.1	FDZ033-Bk20-22_OES00301259__bin.1	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhizobiales;f__Beijerinckiaceae;g__Methylobacterium;s__Methylobacterium tardum	GCF_023546765.1	95.0	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhizobiales;f__Beijerinckiaceae;g__Methylobacterium;s__Methylobacterium tardum	98.0	0.767	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	86.97	11	N/A	N/A
FDZ033-Bk4-6(OES00301261)_bin.11	FDZ033-Bk4-6_OES00301261__bin.11	d__Bacteria;p__Myxococcota_A;c__UBA9160;o__SZUA-336;f__SZUA-336;g__SMWZ01;s__SMWZ01 sp004356455	GCA_004356455.1	95.0	d__Bacteria;p__Myxococcota_A;c__UBA9160;o__SZUA-336;f__SZUA-336;g__SMWZ01;s__SMWZ01 sp004356455	99.48	0.903	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	92.08	11	N/A	N/A
FDZ033-GG0-2(OES00301264)_bin.122	FDZ033-GG0-2_OES00301264__bin.122	d__Bacteria;p__Planctomycetota;c__Planctomycetia;o__Pirellulales;f__JADFKK01;g__;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Planctomycetota;c__Planctomycetia;o__Pirellulales;f__JADFKK01;g__;s__	taxonomic novelty determined using RED	classification based on placement in class-level tree	N/A	79.86	11	0.82697	N/A
FDZ033-GG0-2(OES00301264)_bin.146	FDZ033-GG0-2_OES00301264__bin.146	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Caulobacterales;f__Caulobacteraceae;g__Brevundimonas;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Caulobacterales;f__Caulobacteraceae;g__Brevundimonas;s__	taxonomic classification fully defined by topology	classification based on placement in class-level tree	N/A	77.96	11	0.99682	N/A
FDZ033-GG0-2(OES00301264)_bin.154	FDZ033-GG0-2_OES00301264__bin.154	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhizobiales;f__Hyphomicrobiaceae;g__Hyphomicrobium_A;s__Hyphomicrobium_A sp024230315	GCA_024230315.1	95.0	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhizobiales;f__Hyphomicrobiaceae;g__Hyphomicrobium_A;s__Hyphomicrobium_A sp024230315	95.67	0.702	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	80.46	11	N/A	N/A
FDZ033-GG0-2(OES00301264)_bin.170	FDZ033-GG0-2_OES00301264__bin.170	d__Bacteria;p__Actinomycetota;c__Acidimicrobiia;o__Acidimicrobiales;f__Aldehydirespiratoraceae;g__;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Actinomycetota;c__Acidimicrobiia;o__Acidimicrobiales;f__Aldehydirespiratoraceae;g__;s__	taxonomic classification fully defined by topology	classification based on placement in class-level tree	N/A	83.87	11	0.88277	N/A
FDZ033-GG0-2(OES00301264)_bin.37	FDZ033-GG0-2_OES00301264__bin.37	d__Bacteria;p__Myxococcota_A;c__UBA9160;o__SZUA-336;f__SZUA-336;g__;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Myxococcota_A;c__UBA9160;o__SZUA-336;f__SZUA-336;g__;s__	taxonomic novelty determined using RED	classification based on placement in class-level tree	N/A	82.14	11	0.86844	N/A
FDZ033-GG0-2(OES00301264)_bin.59	FDZ033-GG0-2_OES00301264__bin.59	d__Bacteria;p__Planctomycetota;c__UBA1135;o__UBA1135;f__UBA2386;g__;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Planctomycetota;c__UBA1135;o__UBA1135;f__UBA2386;g__;s__	taxonomic classification fully defined by topology	classification based on placement in class-level tree	N/A	86.91	11	0.81607	N/A
FDZ033-GG0-2(OES00301264)_bin.90	FDZ033-GG0-2_OES00301264__bin.90	d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__Longimicrobiales;f__Gaopeijiaceae;g__;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__Longimicrobiales;f__Gaopeijiaceae;g__;s__	taxonomic novelty determined using RED	classification based on placement in class-level tree	N/A	79.56	11	0.92134	N/A
FDZ033-GG8-10(OES00301268)_bin.38	FDZ033-GG8-10_OES00301268__bin.38	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Acinetobacter;s__Acinetobacter radioresistens	GCF_006757745.1	95.0	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Acinetobacter;s__Acinetobacter radioresistens	98.54	0.938	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	83.43	11	N/A	N/A
FDZ033-RR2-4(OES00301279)_bin.107	FDZ033-RR2-4_OES00301279__bin.107	d__Bacteria;p__Fidelibacterota;c__Marinisomatia;o__SCGC-AAA003-L08;f__TS1B11;g__;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Fidelibacterota;c__Marinisomatia;o__SCGC-AAA003-L08;f__TS1B11;g__;s__	taxonomic novelty determined using RED	classification based on placement in class-level tree	N/A	88.62	11	0.87458	N/A
FDZ033-RR2-4(OES00301279)_bin.33	FDZ033-RR2-4_OES00301279__bin.33	d__Bacteria;p__Verrucomicrobiota;c__Lentisphaeria;o__Lentisphaerales;f__Lentisphaeraceae;g__;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Verrucomicrobiota;c__Lentisphaeria;o__Lentisphaerales;f__Lentisphaeraceae;g__;s__	taxonomic novelty determined using RED	classification based on placement in class-level tree	N/A	91.04	11	0.87801	N/A
FDZ033-RR2-4(OES00301279)_bin.83	FDZ033-RR2-4_OES00301279__bin.83	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__UBA6615;f__UBA6615;g__CAZHBA01;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__UBA6615;f__UBA6615;g__CAZHBA01;s__	taxonomic novelty determined using RED	classification based on placement in class-level tree	N/A	86.19	11	0.94509	N/A
FDZ033-RR2-4(OES00301279)_bin.97	FDZ033-RR2-4_OES00301279__bin.97	d__Bacteria;p__Planctomycetota;c__Phycisphaerae;o__Phycisphaerales;f__SM1A02;g__JADFKZ01;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Planctomycetota;c__Phycisphaerae;o__Phycisphaerales;f__SM1A02;g__JADFKZ01;s__	taxonomic novelty determined using RED	classification based on placement in class-level tree	N/A	80.7	11	0.93325	N/A
FDZ033-YG0-2(OES00301289)_bin.108	FDZ033-YG0-2_OES00301289__bin.108	d__Bacteria;p__Myxococcota_A;c__UBA9160;o__UBA9160;f__SMWR01;g__CALDCK01;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Myxococcota_A;c__UBA9160;o__UBA9160;f__SMWR01;g__CALDCK01;s__	taxonomic classification fully defined by topology	classification based on placement in class-level tree	N/A	91.9	11	0.94877	N/A
FDZ033-YG0-2(OES00301289)_bin.11	FDZ033-YG0-2_OES00301289__bin.11	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__JAAXGF01;f__JAAXGF01;g__JAYGED01;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__JAAXGF01;f__JAAXGF01;g__JAYGED01;s__	taxonomic novelty determined using RED	classification based on placement in class-level tree	N/A	96.33	11	0.95117	N/A
FDZ033-YG0-2(OES00301289)_bin.36	FDZ033-YG0-2_OES00301289__bin.36	d__Bacteria;p__Myxococcota_A;c__UBA9160;o__SZUA-336;f__SZUA-336;g__JAFDDB01;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Myxococcota_A;c__UBA9160;o__SZUA-336;f__SZUA-336;g__JAFDDB01;s__	taxonomic novelty determined using RED	classification based on placement in class-level tree	N/A	86.11	11	0.94192	N/A
FDZ033-YG2-4(OES00301291)_bin.102	FDZ033-YG2-4_OES00301291__bin.102	d__Bacteria;p__Planctomycetota;c__UBA1135;o__UBA1135;f__GCA-002686595;g__JAAELL01;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Planctomycetota;c__UBA1135;o__UBA1135;f__GCA-002686595;g__JAAELL01;s__	taxonomic novelty determined using RED	classification based on placement in class-level tree	N/A	89.6	11	0.89527	N/A
FDZ033-YG2-4(OES00301291)_bin.118	FDZ033-YG2-4_OES00301291__bin.118	d__Bacteria;p__Acidobacteriota;c__Polarisedimenticolia;o__Gp22-AA2;f__Gp22-AA2;g__CBDUYA01;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Acidobacteriota;c__Polarisedimenticolia;o__Gp22-AA2;f__Gp22-AA2;g__CBDUYA01;s__	taxonomic novelty determined using RED	classification based on placement in class-level tree	N/A	80.82	11	0.9079	N/A
FDZ033-YG2-4(OES00301291)_bin.121	FDZ033-YG2-4_OES00301291__bin.121	d__Bacteria;p__Chloroflexota;c__Dehalococcoidia;o__Lucifugimonadales;f__UBA3495;g__G965220305;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Chloroflexota;c__Dehalococcoidia;o__Lucifugimonadales;f__UBA3495;g__G965220305;s__	taxonomic novelty determined using RED	classification based on placement in class-level tree	N/A	90.06	11	0.93269	N/A
FDZ033-YG2-4(OES00301291)_bin.13	FDZ033-YG2-4_OES00301291__bin.13	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Cytophagales;f__Cyclobacteriaceae;g__JAPUIM01;s__JAPUIM01 sp027297025	GCA_027297025.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Cytophagales;f__Cyclobacteriaceae;g__JAPUIM01;s__JAPUIM01 sp027297025	97.08	0.649	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	91.26	11	N/A	N/A
FDZ033-YG2-4(OES00301291)_bin.138	FDZ033-YG2-4_OES00301291__bin.138	d__Bacteria;p__Hydrogenedentota;c__Hydrogenedentia;o__Hydrogenedentales;f__GCA-2746185;g__;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Hydrogenedentota;c__Hydrogenedentia;o__Hydrogenedentales;f__GCA-2746185;g__;s__	taxonomic classification fully defined by topology	classification based on placement in class-level tree	N/A	91.68	11	0.82492	N/A
FDZ033-YG2-4(OES00301291)_bin.14	FDZ033-YG2-4_OES00301291__bin.14	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhizobiales;f__Methyloligellaceae;g__Methyloceanibacter;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhizobiales;f__Methyloligellaceae;g__Methyloceanibacter;s__	taxonomic classification fully defined by topology	classification based on placement in class-level tree	N/A	84.51	11	0.91669	N/A
FDZ033-YG2-4(OES00301291)_bin.140	FDZ033-YG2-4_OES00301291__bin.140	d__Bacteria;p__Chloroflexota;c__Dehalococcoidia;o__Lucifugimonadales;f__UBA3495;g__Io17-Chloro-G2;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Chloroflexota;c__Dehalococcoidia;o__Lucifugimonadales;f__UBA3495;g__Io17-Chloro-G2;s__	taxonomic classification fully defined by topology	classification based on placement in class-level tree	N/A	86.65	11	0.9809	N/A
FDZ033-YG2-4(OES00301291)_bin.153	FDZ033-YG2-4_OES00301291__bin.153	d__Bacteria;p__Myxococcota_A;c__UBA9160;o__UBA9160;f__UBA6930;g__GCA-2687015;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Myxococcota_A;c__UBA9160;o__UBA9160;f__UBA6930;g__GCA-2687015;s__	taxonomic classification fully defined by topology	classification based on placement in class-level tree	N/A	78.4	11	0.96271	N/A
FDZ033-YG2-4(OES00301291)_bin.154	FDZ033-YG2-4_OES00301291__bin.154	d__Bacteria;p__Planctomycetota;c__Planctomycetia;o__Pirellulales;f__PALSA-1355;g__JBBDNV01;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Planctomycetota;c__Planctomycetia;o__Pirellulales;f__PALSA-1355;g__JBBDNV01;s__	taxonomic novelty determined using RED	classification based on placement in class-level tree	N/A	75.19	11	0.94102	N/A
FDZ033-YG2-4(OES00301291)_bin.25	FDZ033-YG2-4_OES00301291__bin.25	d__Bacteria;p__Chloroflexota;c__Dehalococcoidia;o__Lucifugimonadales;f__G963665405;g__G963665405;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Chloroflexota;c__Dehalococcoidia;o__Lucifugimonadales;f__G963665405;g__G963665405;s__	taxonomic novelty determined using RED	classification based on placement in class-level tree	N/A	88.32	11	0.9895	N/A
FDZ033-YG2-4(OES00301291)_bin.47	FDZ033-YG2-4_OES00301291__bin.47	d__Bacteria;p__Planctomycetota;c__UBA1135;o__UBA1135;f__GCA-002748355;g__;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Planctomycetota;c__UBA1135;o__UBA1135;f__GCA-002748355;g__;s__	taxonomic classification fully defined by topology	classification based on placement in class-level tree	N/A	84.67	11	0.83565	N/A
FDZ033-YG2-4(OES00301291)_bin.48	FDZ033-YG2-4_OES00301291__bin.48	d__Bacteria;p__Chloroflexota;c__Dehalococcoidia;o__Lucifugimonadales;f__Lucifugimonadaceae;g__;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Chloroflexota;c__Dehalococcoidia;o__Lucifugimonadales;f__Lucifugimonadaceae;g__;s__	taxonomic novelty determined using RED	classification based on placement in class-level tree	N/A	90.26	11	0.90695	N/A
FDZ033-YG2-4(OES00301291)_bin.58	FDZ033-YG2-4_OES00301291__bin.58	d__Bacteria;p__Krumholzibacteriota;c__Krumholzibacteriia;o__WVZY01;f__JAKEHA01;g__;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Krumholzibacteriota;c__Krumholzibacteriia;o__WVZY01;f__JAKEHA01;g__;s__	taxonomic novelty determined using RED	classification based on placement in class-level tree	N/A	93.93	11	0.79974	N/A
FDZ033-YG2-4(OES00301291)_bin.68	FDZ033-YG2-4_OES00301291__bin.68	d__Bacteria;p__Actinomycetota;c__Acidimicrobiia;o__Spongiisociales;f__UBA5794;g__BMS3BBIN02;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Actinomycetota;c__Acidimicrobiia;o__Spongiisociales;f__UBA5794;g__BMS3BBIN02;s__	taxonomic classification fully defined by topology	classification based on placement in class-level tree	N/A	90.26	11	0.98862	N/A
FDZ033-YG2-4(OES00301291)_bin.72	FDZ033-YG2-4_OES00301291__bin.72	d__Bacteria;p__Chloroflexota;c__Dehalococcoidia;o__Lucifugimonadales;f__JADFKI01;g__;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Chloroflexota;c__Dehalococcoidia;o__Lucifugimonadales;f__JADFKI01;g__;s__	taxonomic novelty determined using RED	classification based on placement in class-level tree	N/A	87.09	11	0.84074	N/A
FDZ033-YG2-4(OES00301291)_bin.91	FDZ033-YG2-4_OES00301291__bin.91	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__UBA8366;f__GCA-2717185;g__MarineAlpha4-Bin1;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__UBA8366;f__GCA-2717185;g__MarineAlpha4-Bin1;s__	taxonomic classification fully defined by topology	classification based on placement in class-level tree	N/A	81.62	11	0.95624	N/A
FDZ033-YG4-6(OES00301292)_bin.1	FDZ033-YG4-6_OES00301292__bin.1	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Eutrophobiales;f__Eutrophobiaceae;g__SMWN01;s__SMWN01 sp004356415	GCA_004356415.1	95.0	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Eutrophobiales;f__Eutrophobiaceae;g__SMWN01;s__SMWN01 sp004356415	97.49	0.827	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	GCA_004356415.1, s__SMWN01 sp004356415, 95.0, 97.49, 0.827; GCA_964428145.1, s__SMWN01 sp964428145, 95.0, 94.62, 0.727; GCA_022574295.1, s__SMWN01 sp022574295, 95.0, 90.45, 0.559	98.04	11	N/A	N/A
FDZ033-YG4-6(OES00301292)_bin.4	FDZ033-YG4-6_OES00301292__bin.4	d__Bacteria;p__Chloroflexota;c__Dehalococcoidia;o__Lucifugimonadales;f__UBA3495;g__Casp-Chloro-G3;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Chloroflexota;c__Dehalococcoidia;o__Lucifugimonadales;f__UBA3495;g__Casp-Chloro-G3;s__	taxonomic novelty determined using RED	classification based on placement in class-level tree	N/A	87.84	11	0.94315	N/A
FDZ036-RY0-2(OES00301295)_bin.25	FDZ036-RY0-2_OES00301295__bin.25	d__Bacteria;p__Krumholzibacteriota;c__Krumholzibacteriia;o__WVZY01;f__WVZY01;g__;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Krumholzibacteriota;c__Krumholzibacteriia;o__WVZY01;f__WVZY01;g__;s__	taxonomic novelty determined using RED	classification based on placement in class-level tree	N/A	92.5	11	0.87189	N/A
FDZ036-RY0-2(OES00301295)_bin.3	FDZ036-RY0-2_OES00301295__bin.3	d__Bacteria;p__Latescibacterota;c__UBA2968;o__UBA2968;f__UBA2968;g__UBA2968;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Latescibacterota;c__UBA2968;o__UBA2968;f__UBA2968;g__UBA2968;s__	taxonomic novelty determined using RED	classification based on placement in class-level tree	N/A	82.1	11	0.93353	N/A
FDZ036-Y0-2(OES00301297)_bin.11	FDZ036-Y0-2_OES00301297__bin.11	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__B-17B0;f__Aurantibacillaceae;g__Aurantibacillus;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__B-17B0;f__Aurantibacillaceae;g__Aurantibacillus;s__	taxonomic classification fully defined by topology	classification based on placement in class-level tree	N/A	96.29	11	0.9957	N/A
